u,,,,,
,Dawn of RWKV: Revolutionizing AI,November 11,1:00PM - 2:30PM (PST),"San Francisco, CA",https://partiful.com/e/bi6lGCvZXCzZQNN5FjXW
,Swing for AI Golf Event + AI Dinner,November 11,2:30PM - 9:30PM (PST),"Palo Alto, CA",https://lu.ma/bj6g177a
,Multimodal Weekly #25: Getting unstuck from one LLM and some cool Multimodal RAG demos,November 10,1:30PM - 2:30PM (PST),Remote,https://us06web.zoom.us/j/87150531735?pwd=RXVaR3BVOUhLSjBxbUQ0VFBHeGJrUT09
,Arxiv Dives with Oxen.ai,November 10,10:00AM - 10:45AM (PST),Remote,https://lu.ma/oxenbookclub
,Getting unstuck - How not to get locked into one LLM and benefit from all best-in-class models,November 9,11:00 AM,Remote,https://us06web.zoom.us/webinar/register/3016987882056/WN_xOpyZ5fcRe6F3KI41PLngA#/registration
,AI Founder Builder Visionary Present Meets Future,November 9,4:00PM - 6:00PM (PST),"San Jose, CA",https://partiful.com/e/mzkxCiRayTryZ3TqhEvU
,AI for Climate @ Innovation Endeavors,November 9,5:30PM - 7:30PM (PST),"Palo Alto, CA",https://lu.ma/33iixbcw
,Generative AI Networking & Lightning talks,November 9,6:00PM - 8:00PM (PST),"Palo Alto, CA",https://www.meetup.com/gen-ai/events/295964363/
,Thursday Nights in AI: Chroma co-founders,November 9,6:30PM - 8:30PM (PST),"San Francisco, CA",https://lu.ma/chroma-thursdayai
,Ai Investor AMA on Discord,November 9,4:00PM - 4:30PM (PST),Remote,https://www.eventbrite.com/e/investor-ama-on-discord-tickets-747702126187
,GenAI Collective x Susa Ventures Healthcare Jungle Happy Hour,November 9,6:30PM - 9:00PM (PST),"San Francisco, CA",https://lu.ma/11-9
,GenAI Collective x Raiz Capital Ignore Previous Instructions,November 9,5:30PM - 7:30PM (PST),"San Francisco, CA",https://lu.ma/mixer-11-9
,AI Forward - LLMs in the Enterprise: From Theory to Practice,November 9,10:00AM - 3:00PM (PST),Remote,https://www.fiddler.ai/ai-forward
,"a lil sesh for the makers: w/ ryan hoover + farza
",November 8,5:00PM - 6:30PM (PST),"San Francisco, CA",https://partiful.com/e/VRGwXKOBBDAcA2dGiQNp
,Community Paper Reading – The Geometry of Truth: Emergent Linear Structure in LLM Representation of True/False Datasets,November 8,10:15AM - 11:00AM (PST),Remote,https://lu.ma/geometry-of-truth
,MindsDB AI Builder Lunch + Learn,November 8,9:00AM - 5:00PM (PST),"San Francisco, CA",https://lu.ma/mindsdbcoworking
,OpenAI DevDay Recap + AI Agents,November 8,5:30PM - 9:00PM (PST),"San Francisco, CA",https://partiful.com/e/5eKTJcttKkD5He8jFOtP
,AGI House SF Community Reading Night,November 8,6:00PM - 9:00PM (PST),"San Francisco, CA",https://partiful.com/e/xOBs41fflJ46UhLHwdgk
,"How to raise your seed round, with Jam's first VCs",November 8,6:00PM - 8:00PM (PST),"San Francisco, CA",https://lu.ma/jamvc
,MUSIC & AI,November 8,6:00PM - 8:00PM (PST),"Mountain View, CA",https://www.meetup.com/hackerdojo/events/296803996/
,AI For Marketers #8,November 8,6:00PM - 9:00PM (PST),"San Francisco, CA",https://www.meetup.com/ai-user-group/events/296195861/
,AI-Conference: Practical AI automation. AI-Agents for your business.,November 8,8:00AM - 6:00PM (PST),"San Francisco, CA",https://www.eventbrite.com/e/ai-conference-practical-ai-automation-ai-agents-for-your-business-tickets-709180085727
,Digital Worker Forum,November 8,8:00AM - 6:00PM (PST),"San Jose, CA",https://www.eventbrite.com/e/digital-worker-forum-ai-agents-for-your-business-practical-ai-automation-tickets-709180085727?aff=CV
,6th MLOps Community SF Meetup,November 8,5:30PM - 8:00PM (PST),"San Francisco, CA",https://lu.ma/re4rh45v
,Founders and Funders: AI with Nat Friedman,November 8,6:00PM - 8:00PM (PST),"San Francisco, CA",https://pilot.com/event/founders-and-funders-ai-nov-23
,SF Founder Showcase (Women Founders in AI),November 7,5:00PM - 8:30PM (PST),"San Francisco, CA",https://awsstartupswomensdemodayatsf.splashthat.com/
,GenAI AI ML: Present Meets Future,November 7,4:00PM - 6:00PM (PST),"Santa Cruz, CA",https://partiful.com/e/rnLu0ij2YbLfpQf1jgJZ
,"Implementing Enterprise AI Solutions in Financial Services: Privacy, Security and Technical perspective",November 7,5:00PM - 6:00PM (PST),Remote,https://lu.ma/0twkgojd
,Fireside Chat @ Adobe: Building GenTech Products for Creatives,November 7,5:00PM - 6:00PM (PST),"San Francisco, CA",https://lu.ma/t893zd0g
,Conviction Hiring Demo Day,November 7,7:00PM - 8:30PM (PST),"San Francisco, CA",https://lu.ma/conviction-jobs
,Developers x AI,November 7,6:00PM - 8:00PM (PST),"San Francisco, CA",https://lu.ma/devsai
,LLM Observability: Evaluations - Part 1,November 7,9:00AM - 9:30AM (PST),Remote,https://lu.ma/llm-evals-workshop
,Building a company in AI: Defining the problem to product-market fit,November 6,5:00PM - 5:45PM (PST),Remote,https://lu.ma/ai-company
,AI Investors & Networking,November 6,4:00PM - 6:00PM (PST),"Palo Alto, CA",https://www.eventbrite.com/e/ai-investors-networking-tickets-750215995237
,"OpenAI DevDay Watch Party + Hack ~ by Cloudflare, Twilio, & Jam",November 6,9:30AM - 4:30PM (PST),"San Francisco, CA",https://lu.ma/aiwatchparty
,AI Builders: OpenAI Dev Conf Viewing Party with TheGP and Microsoft,November 6,9:00AM - 1:00PM (PST),"San Francisco, CA",https://lu.ma/n7an21ok
,OpenAI DevDay,November 6,9:00AM (PST),"San Francisco, CA",https://devday.openai.com/
,Pitch and Walk: AI Edition,November 5,10:00AM - 10:30AM (PST),"San Francisco, CA",https://partiful.com/e/dx48VDSTAzlkPtiqdhTJ
,The AI Salon: Relationships,November 5,3:00PM - 6:00PM (PST),"San Francisco, CA",https://lu.ma/818ka8pr
,DevDay Pregame,November 5,7:00PM (PST),"San Francisco, CA",https://partiful.com/e/dqOGeWsAeYUuDl5jLt2r
,Analytic Philosophy After Dark: The Blank Slate and Deep Learning,November 4,7:00PM - 9:00PM (PST),"San Francisco, CA",https://lu.ma/qpsgsq4w
,Building AI: An Ideathon for Technologists Curious About Computer Vision x ML,November 3-5,12:00PM - 7:00PM (PST),"San Mateo, CA",https://lu.ma/BuildingAINov
,Multimodal Weekly: Featured Projects from 23Labs Hackathon,November 3,1:30PM - 2:30PM (PST),Remote,https://lu.ma/o7kktzss
,AI x GTM FOUNDER'S SOCIAL,November 3,4:00PM - 6:00PM (PST),"San Francisco, CA",https://lu.ma/m5x4iww8
,Swing for AI Golf Event + AI Dinner,November 3,4:30PM - 9:30PM (PST),"Palo Alto, CA",https://lu.ma/5wofqaz9
,Arxiv Dives with Oxen.ai,November 3,10:00AM - 10:45AM (PST),Remote,https://lu.ma/oxenbookclub
,Building Systems with the Bard API,November 3,5:00PM - 7:00PM (PST),"Mountain View, CA",https://lu.ma/fxc3v32d
,AI Product Creators and Niki Skene Present: “Be Unignorable”,November 2,10:00AM - 11:30AM (PST),Remote,https://beunignorable.splashthat.com/
,LLAMA LOUNGE // 500 GLOBAL (FKA 500 STARTUPS) - Investor & Founder Networking,November 2,4:30PM - 6:30PM (PST),"Palo Alto, CA",https://events.500.co/llama23
,Building Customized Computer Vision Applications with FiftyOne Plugins,November 2,8:00AM - 9:00AM (PST),Remote,https://lu.ma/hmtb6oa2
,"Thursday Nights in AI: Arvind Jain, Glean",November 2,6:30PM - 8:30PM (PST),"San Francisco, CA",https://www.outsetcapital.com/thursday-nights-in-ai
,Llama Lounge: The AI Startup Event Series,November 2,6:30PM - 9:30PM (PST),"Palo Alto, CA",https://lu.ma/llamaloungenov23
,Chatbot Conference,November 1-3,9:00AM - 3:00PM (PST),Remote,chatbotconference.com/
,AGI House SF Community Reading Night,November 1,6:00PM - 9:00PM (PST),"San Francisco, CA",https://partiful.com/e/FRBQcsD8vIJulAdmpPMH
,Women in AI and Trinet Female Founder Dinner,November 1,5:30PM - 9:30PM (PST),"San Francisco, CA",https://lu.ma/ri5jk91m
,AI Salon x GenAI Collective Human Flourishing,November 1,6:30PM - 9:00PM (PST),"San Francisco, CA",https://lu.ma/11-1
,Promptmasters,November 1,9:00AM - 10:00AM (PST),Remote,https://lu.ma/4kqqlflb
,AI Startups Adressing Real/Enterprise Problems,November 1,5:30PM - 6:30PM (PST),"Menlo Park, CA",https://www.eventbrite.com/e/ai-startups-adressing-realenterprise-problems-tickets-739759850627
October,AI DevWorld,"October 31 - 
November 2",9:00AM - 9:00PM (PST),Remote,https://aidevworld.com/
,AI Halloween: Tales from the Crypto (Too)... Seance to resurrect SF's tech scene,October 31,8:00PM - 12:00AM (PST),"San Francisco, CA",https://lu.ma/Tales2
,Women in AI Halloween Co-working & Lunch & Showcase by SVB,October 31,9:00AM - 5:00PM (PST),"San Francisco, CA",https://lu.ma/halloweencoworking
,Halloween ChatGPT Superproptting,October 31,9:00AM - 10:00AM (PST),Remote,https://lu.ma/superproptting
,MLOps for Ads Ranking at Pinterest,October 31,8:00AM - 9:00AM (PST),Remote,https://www.eventbrite.com/e/webinar-mlops-for-ads-ranking-at-pinterest-tickets-720718828417?aff=cerebralvalley
,9th AI Dev Day,October 30,5:30PM - 9:00PM (PST),"San Francisco, CA",https://www.aicamp.ai/event/eventdetails/W2023102417
,SAP.iO Demo Day,October 30,9:00AM - 10:00AM (PST),Remote,https://events.sap.com/sapio-foundry-san-francisco-demo-day-2023/en/home
,"Afore AI SWE's, PM's, and Founders Gathering",October 30,5:30PM - 7:30PM (PST),"San Francisco, CA",https://lu.ma/afore-ai
,AI Hack n' Haunt,October 30,5:00PM - 8:00PM (PST),"San Francisco, CA",https://partiful.com/e/2dUC0VL93cEBrHF5Ymfk
,AI VC Investor Pitching,October 30,1:00PM - 2:00PM (PST),"Palo Alto, CA",https://www.eventbrite.com/e/ai-vc-investor-pitching-tickets-731354158977
,[GenAI X] GenAI Founders & Investors & Researchers,October 29,3:00PM - 5:00PM (PST),"Palo Alto, CA",https://lu.ma/rnsep5xr
,The Ai Salon: Cybersecurity,October 29,1:00PM - 4:00PM (PST),"San Francisco, CA",https://lu.ma/hackers-vs-computers
,ILLUMINATIONS CLOSING NIGHT,October 28,6:00PM - 11:00PM (PST),"San Francisco, CA",https://www.paperlesspost.com/go/Nowo9LnTAJRL0gC3ZlJyB
,Human-Centered AI,October 28,5:00PM - 8:00PM (PST),"San Jose, CA",https://partiful.com/e/3r579v205NXYgmqLCSJG
,AI Spookyland,October 28,6:00PM - 10:00PM (PST),"San Francisco, CA",https://lu.ma/fiiwg5p8
,"AI DAY IV: Full-Day of Cutting Edge Preso, Demos & Networking",October 28,9:30AM - 8:00PM (PST),"San Francisco, CA",https://www.eventbrite.com/e/aiifyio-ai-day-iv-full-day-of-cutting-edge-preso-demos-networking-tickets-723251202817
,"Multimodal Weekly #23: Multimodal Retrieval-Augmented Generation, An UX-First Approach to Multimodal Search, and AI NPCs in Immersive Games",October 27,1:30PM - 2:30PM (PST),Remote,https://lu.ma/ahqt1i3s
,Gen AI Builders East Bay Happy Hour,October 27,5:00PM - 6:00PM (PST),"Pleasanton, CA",https://lu.ma/80jkz42o
,"AI Serial Founders Circle: Oct Sparkling Hour- Get together with AI Serial Entrepreneurs, Investors & Researchers",October 27,4:00PM - 6:00PM (PST),"Los Altos, CA",https://lu.ma/37ln8igg
,Innovation Algebra: Careers & Job Market in Times of AI,October 27,9:00AM - 10:00AM (PST),Remote,https://lu.ma/jobsinthetimeofai
,"Generative Marketing AMA with Jessica Gilmartin, CMO Calendly",October 27,10:00AM - 10:45AM (PST),Remote,https://lu.ma/liogdnlx
,Arxiv Dives with Oxen.ai,October 27,10:00AM - 10:30AM (PST),Remote,https://lu.ma/oxenbookclub
,AI Pioneers Summit by Decibel and Latent Space,October 26,3:00PM - 8:30PM (PST),"San Francisco, CA",https://lu.ma/cna2nkex
,Chat8VC,October 26,6:30PM - 8:30PM (PST),"San Francisco, CA",https://gatsby.events/rsvp/chat-8-vc-9/8vc/register
,Mitigating LLM Hallucinations with a Metrics-First Evaluation Framework,October 26,10:00AM - 11:00AM (PST),"San Francisco, CA",https://www.eventbrite.com/e/mitigating-llm-hallucinations-with-a-metrics-first-evaluation-framework-tickets-735791370797?aff=CV
,GenAI Collective x OctoML Builder's Roundtable: Domain Aware LLMs,October 26,11:00AM - 12:00PM (PST),Remote,https://lu.ma/roundtable-10-26
,"Building The Future of AI: AI in Trucking, A CEO's Perspective",October 26,6:30PM - 7:30PM (PST),"San Francisco, CA",https://events.svb.com/svbtuesdaystacostechoctober
,Moving LLM Applications from Development to Production,October 26,10:00AM - 11:00AM (PST),Remote,https://go.truera.com/webinar-llm-apps-from-dev-to-prod
,Enterprise LLMs Summit,October 26,10:00AM - 1:00PM (PST),Remote,https://snorkel.ai/event/enterprise-llms-summit/
,Using memory with LLM applications in production,October 26,8:00AM - 9:00AM (PST),Remote,https://www.eventbrite.com/e/webinar-using-memory-with-llm-applications-in-production-tickets-720612921647?aff=cerebralvalley
,AI Founders + Builders Happy Hour,October 26,6:00PM - 8:00PM (PST),"San Francisco, CA",https://lu.ma/poc9grvt
,NEXT.js Conf,October 26,10:00AM (PST),"San Francisco, CA",https://nextjs.org/conf/ticket/rauchg
,AI Founder & Builder CoWorking at Pixlcat,October 26,9:00AM - 4:00PM (PST),"San Francisco, CA",https://partiful.com/e/LsZTVFZsFTeK4yXnkiqy
,"Thursday Nights in AI: Richard Ngo, OpenAI",October 26,7:00PM - 8:30PM (PST),"San Francisco, CA",https://lu.ma/richardngo-thursdayai
,SAP.iO Demo Day,October 25,10:00AM - 12:00PM (PST),"San Francisco, CA",https://events.sap.com/sapio-foundry-san-francisco-demo-day-2023/en/home
,chat.cpg with FounderMade & MyPocketCFO,October 25,6:00PM - 8:00PM (PST),"San Francisco, CA",https://lu.ma/314p5qfo
,AI Tinkerers SF - October Meetup,October 25,6:00PM - 9:00PM (PST),"San Francisco, CA",https://sf.tinkerer.ai/p/ai-tinkerers-sf-october-meetup
,"The Future of Coding with AI by Sourcegraph, Airplane, and Neon",October 25,6:00PM - 9:00PM (PST),"San Francisco, CA",https://lu.ma/qsx4qis7
,Voice AI Builders and Explorers Meet Up with DialMe.at,October 25,5:30PM - 7:30PM (PST),"San Francisco, CA",https://lu.ma/msldfkux
,"Gentrace x Mem present: Beyond the Chatbot – ft. OpenAI, Ironclad, Asana, Codegen",October 25,5:00PM - 8:00PM (PST),"San Francisco, CA",https://lu.ma/gentraceMem
,Music & AI Coworking ,October 25,6:00PM - 8:00PM (PST),"Mountain View, CA",https://www.meetup.com/hackerdojo/events/295968783/
,GenAI Collective x Rocketship VC AI Blastoff Summit,October 25,6:00PM - 9:30PM (PST),"San Francisco, CA",https://lu.ma/summit-10-25
,Enterprise AI,October 25,6:00PM - 9:00PM (PST),"Palo Alto, CA",https://www.eventbrite.com/e/enterprise-ai-tickets-726947057217
,AI For Developers #7,October 25,6:00PM - 9:00PM (PST),"San Francisco, CA",https://www.meetup.com/ai-user-group/events/295810042/
,AI DevWorld,October 24-26,9:00AM - 9:00PM (PST),"Santa Clara, CA",https://aidevworld.com/
,AI X Insurance,October 24,5:30PM - 8:30PM (PST),"San Francisco, CA",https://lu.ma/3j2ehrcu
,AI in Action: Journeys to impact,October 24,5:30PM - 8:30PM (PST),"San Francisco, CA",https://lu.ma/4ml4nrwl
,AI as a Conscious Business Force for Good with Chris Yeh of Blitzscaling Ventures,October 24,6:00PM - 9:00PM (PST),"San Francisco, CA",https://lu.ma/1fsfy15l
,East Bay AI Investors & Networking,October 24,5:00PM - 8:00PM (PST),"Pleasanton, CA",https://www.eventbrite.com/e/east-bay-ai-investors-networking-tickets-739572831247
,Ship Happens: AI in Production,October 24,6:00PM - 8:00PM (PST),"San Francisco, CA",https://lu.ma/ship-happens
,Spans and Traces for LLM Observability,October 24,9:00AM - 9:30AM (PST),Remote,https://lu.ma/spans-and-traces
,AI Founders & Funders Dinner,October 24,6:00PM - 8:00PM (PST),"San Francisco, CA",https://lu.ma/h427s1ek
,"Unstructured Data in LLMs with Unstructured, Zilliz, and GitHub Copilot speakers",October 24,5:30PM - 8:00PM (PST),"San Francisco, CA",https://lu.ma/b3rhkle8
,AI Art/Creative DEMO night and HAPPY HOUR! At MindsDB!,October 23,6:00PM - 9:00PM (PST),"San Francisco, CA",https://www.meetup.com/generative-ai-sf-happy-hour/events/296708118/
,AI Investors & Networking,October 23,4:00PM - 6:00PM (PST),"Palo Alto, CA",https://www.eventbrite.com/e/ai-investors-networking-tickets-732943542867
,GenAI Business Conference,October 23,9:00AM - 6:00PM (PST),"San Francisco, CA",https://aiconf.biz/
,"e/acc Dinner #2: Aravind Srinivas, Chris Prucha, Beff Jezos",October 22,6:00PM - 9:00PM (PST),"San Francisco, CA",https://partiful.com/e/3r2a40wPszXwFu9ESJpv
,"Navigating the AI Frontier with Female Founders, Investors & Innovators",October 22,2:00PM - 5:00PM (PST),"Belmont, CA",https://lu.ma/8tdxoou5
,The AI Salon: Religion,October 22,1:00PM - 4:00PM (PST),"San Francisco, CA",https://lu.ma/3n6g44zt
,AI for Good,October 21,5:00PM - 8:00PM (PST),"San Jose, CA",https://partiful.com/e/3r579v205NXYgmqLCSJG
,Open Source Ai Happy Hour at the Park,October 21,1:00PM - 3:00PM (PST),"San Francisco, CA",https://partiful.com/e/1g17BEpGnsesMLXbICNO
,MIT AI Conference 2023,October 21,8:00AM - 6:00PM (PST),"Mountain View, CA",https://www.mitaiconference.org/
,AI Mental Health Happy Hour - ft Roga CEO & MindsDB CEO,October 20,4:00PM - 6:00PM (PST),"San Francisco, CA",https://www.meetup.com/sf-ai-collective/events/296829840/
,Multimodal Weekly #22: Harnessing Generative AI to Bridge the Gap between Product and Data Teams,October 20,1:30PM - 2:30PM (PST),Remote,https://lu.ma/oji776g5
,Prompt Engineering with Bard,October 20,5:00PM - 7:00PM (PST),"Mountain View, CA",https://lu.ma/0y7b7yly
,Arxiv Dives with Oxen.ai,October 20,10:00AM - 10:30AM (PST),Remote,https://lu.ma/oxenbookclub
,The Product Folks - Product Connect,October 19,5:00PM - 7:30PM (PST),"Mountain View, CA",https://lu.ma/TPFSF
,[ZhenFund x Google] AI Co-founders/Builders Matching,October 19,4:00PM - 7:00PM (PST),"Mountain View, CA",https://lu.ma/lp0xq3kg
,Generative AI Workshop - Fine-tuning LLMs,October 19,6:00PM - 9:00PM (PST),"Mountain View, CA",https://www.meetup.com/gen-ai/events/295373464
,Enterprise & AI co-founder mixer,October 19,6:00PM (PST),"San Francisco, CA",https://partiful.com/e/ePKzMQ4Hce1UDDnTB4Ti
,Universal and Transferable Attacks on Aligned Language Models,October 19,10:00AM - 12:00PM (PST),Remote,https://www.meetup.com/power-to-the-developers/events/295676625/
,"Thursday Nights in AI: Jim Fan, NVIDIA AI",October 19,7:00PM - 8:30PM (PST),"San Francisco, CA",https://lu.ma/jimfan
,GenAI Collective Redwood City Meetup,October 19,6:30PM - 9:00PM (PST),"Redwood City, CA",https://lu.ma/meetup-10-19
,Lessons Learned from Building a Managed RAG Solution,October 19,8:00AM - 9:00AM (PST),Remote,https://www.eventbrite.com/e/webinar-lessons-learned-from-building-a-managed-rag-solution-tickets-720723983837?aff=cerebralvalley
,Heavybit Devguild: AI Summit,October 19,9:00AM - 7:00PM (PST),"San Francisco, CA",https://www.heavybit.com/devguild/ai
,🤖 TED AI Day 2,October 18,10:30AM - 6:00PM (PST),"San Francisco, CA",https://partiful.com/e/ixK2N9pdhslh7XE1lOrA
,"The Future of Voice AI with Race Capital, Nuance and Otter.ai",October 18,5:30PM - 7:30PM (PST),"Mountain View, CA",https://lu.ma/future-voice-ai-race-capital-2023-October
,AI for Impact: A Dinner to Inspire and Ignite,October 18,7:00PM - 10:00PM (PST),"Hillsborough, CA",https://lu.ma/AIandimpact
,MLHops w/ TribeAI - an MLOps infused Happy Hour,October 18,5:00PM (PST),"San Francisco, CA",https://partiful.com/e/kpPwKYCklO8SGzgb9LDn
,AI x Travel Dinner,October 18,6:00PM - 8:00PM (PST),"San Francisco, CA",https://lu.ma/57f3mj95
,AI For Designers #7,October 18,6:00PM - 9:00PM (PST),"San Francisco, CA",https://www.meetup.com/ai-user-group/events/295490838/
,Founders and Funders: AI with Elad Gil,October 18,5:30PM - 7:30PM (PST),"San Francisco, CA",https://pilot.com/event/founders-and-funders-ai-oct-23
,TED AI,October 17-18,8:00AM - 10:00PM (PST),"San Francisco, CA",https://www.ai-event.ted.com/
,SingleStore Now: The Real-Time AI Conference,October 17,9:00AM (PST),"San Francisco, CA",https://singlestorenowtherealtimeaicon.splashthat.com/
,109th SF Hardware Meetup @ Studio 45 | Smarter Hardware with AI,October 17,6:30PM - 9:30PM (PST),"San Francisco, CA",https://www.meetup.com/hardwarestartupsf/events/296583234/
,Code Assistants: A Case Study in Enhancing Developer Productivity,October 17,10:50AM - 12:50PM (PST),Remote,https://www.meetup.com/introduction-to-data-science/events/296085683/
,Meet our Fund,October 16-17,9:00AM - 5:00PM (PST),"Redwood City, CA",https://lu.ma/meetourfund
,AI Investors & Networking,October 16,4:00PM - 6:00PM (PST),"Palo Alto, CA",https://www.eventbrite.com/e/ai-investors-networking-tickets-732923081667
,Large Language Models for Program Synthesis,October 16,8:00AM - 9:00AM (PST),Remote,https://www.eventbrite.com/e/webinar-large-language-models-for-program-synthesis-tickets-720966749957?aff=cerebralvalley
,LLM Evaluation Essentials: Statistical Analysis of Retrieval LLM Evaluations,October 16,10:00AM - 11:00AM (PST),Remote,https://lu.ma/LLM-evaluation-essentials
,The AI Salon: National Power & War,October 15,1:00PM - 4:00PM (PST),"San Francisco, CA",https://lu.ma/u2bkq16z
,AI Build Week,October 14-21,12:00PM - 6:00PM (PST),"Mountain View, CA",https://www.mitaiconference.org/ai-build-week
,[FlowGPT] Prompt Conference,October 14,9:00AM - 4:30PM (PST),Remote,https://lu.ma/tth2malf
,Multimodal Weekly #21: What Is Multimodal AI?,October 13,1:30PM - 2:30PM (PST),Remote,https://lu.ma/5y4hs7n5
,"When Ideas Are Free: AI, Ownership, and The Next Chapter of Innovation",October 13,9:00AM - 10:00AM (PST),Remote,https://lu.ma/whenideasearefree
,🤖 Women in AI Co-Working Day with General Catalyst,October 13,10:00AM (PST),"San Francisco, CA",https://partiful.com/e/dnClxUxp45mwgxxUnTcR
,DataMinds AI³ - Expo + Mixer,October 13,5:00PM - 9:00PM (PST),"Oakland, CA",https://www.eventbrite.com/e/dataminds-ai3-expo-mixer-tickets-722517097087
,KRAZAM PRESENTS: HOW TO SURVIVE THE A.I. APOCALYPSE,October 13,8:00PM - 10:00PM (PST),"San Francisco, CA",https://www.eventbrite.com/e/krazam-presents-how-to-survive-the-ai-apocalypse-tickets-707923136157
,Arxiv Dives with Oxen.ai,October 13,10:00AM - 10:30AM (PST),Remote,https://lu.ma/oxenbookclub
,"Fundraising Workshop
",October 12,6:00PM - 9:00PM (PST),"San Francisco, CA",https://partiful.com/e/Po5D2Q4kNE849IL0XLqh
,🤖 AI Builders x Google Workshop (unreleased AI tech preview),October 12,4:00PM - 7:00PM (PST),"San Francisco, CA",https://partiful.com/e/abAj61tgTOvQScjl5IyP
,Growth Marketing for Early Stage AI Startups,October 12,2:00PM - 3:00PM (PST),Remote,https://us06web.zoom.us/webinar/register/8716965394962/WN_XBcEEOP8ShiKHn_Xug0FPA#/registration
,How to Build a Chatbot in 23 Min,October 12,5:30PM - 7:30PM (PST),"Palo Alto, CA",https://lu.ma/quuhra10
,Gorilla: Large Language Model Connected with Massive APIs,October 12,8:00AM - 9:00AM (PST),Remote,https://www.eventbrite.com/e/webinar-gorilla-large-language-model-connected-with-massive-apis-tickets-715043383007?aff=cerebralvalley
,"Deploying, Evaluating, and Tracing LLM Apps with Arize Phoenix and BentoML",October 12,5:30PM - 8:30PM (PST),"San Francisco, CA",https://lu.ma/lk2hsmgl
,AI Founder & Builder CoWorking at Pixlcat,October 12,9:00AM - 4:00PM (PST),"San Francisco, CA",https://partiful.com/e/rb1Iv1qbQiNl6wt7pW7T
,State of AI 2023 - SF launch event,October 12,6:00PM - 9:00PM (PST),"San Francisco, CA",https://lu.ma/soai?utm_campaign=cerebralvalley
,K1st World 2023 - Industrial AI Symposium,October 11-12,9:00AM - 6:00PM (PST),"Stanford, CA",https://www.eventbrite.com/e/k1st-world-2023-industrial-ai-symposium-tickets-590472006667?discount=CEREBRALVALLEY
,Music and AI Co-working! ,October 11,6:00PM - 8:00PM (PST),"Mountain View, CA",https://www.meetup.com/hackerdojo/events/295968781/
,Fireside Chat with YC Partner Edrizio De La Cruz,October 11,11:00AM - 12:00PM (PST),Remote,https://lu.ma/n58vba7n
,AI For Marketers #7,October 11,6:00PM - 9:00PM (PST),"San Francisco, CA",https://www.meetup.com/ai-user-group/events/295683896/
,GenAI Co-Founder Matching Meetup @ Y Combinator,October 11,5:30PM (PST),"San Francisco, CA",https://events.ycombinator.com/genai-cfm
,LLM Evaluation Essentials: Statistical Analysis of Retrieval LLM Evaluations,October 10,10:00AM - 11:00AM (PST),Remote,https://lu.ma/LLM-evaluation-essentials
,AI Investors & Networking,October 9,4:00PM - 6:00PM (PST),"Palo Alto, CA",https://www.eventbrite.com/e/ai-investors-networking-tickets-732506445497
,AI Engineer Summit,October 8-10,4:00PM - 7:00PM (PST),"San Francisco, CA",https://www.ai.engineer/summit
,UC Berkeley AI Summit,October 8,9:00AM - 5:00PM (PST),"Berkeley, CA",https://www.berkeleyhaasaisummit.com/
,AI Salon: Physics of Simulated Realities,October 8,1:00PM - 4:00PM (PST),"San Francisco, CA",https://lu.ma/p67t22lm
,"[Zhenfund] Asian Founder Meetup: Build to scale, w/ Databricks",October 8,2:00PM - 7:00PM (PST),"Hillsborough, CA",https://lu.ma/3z6z9ti7
,Generative AI Bootcamp,October 6-30,9:00AM - 9:00PM (PST),"San Francisco, CA",https://events.georgian.io/tl-genai-bootcamp2-2023
,AutoGPT’s Mix and Mash,October 6,5:00PM (PST),"San Francisco, CA",https://partiful.com/e/0EepI5Fdi0qzDix1gF0s
,Pair Programming with Bard at Google Campus,October 6,4:00PM - 6:00PM (PST),"Mountain View, CA",https://lu.ma/o6p5tvb5
,"Multimodal Weekly #20: Programming with Foundation Models, The Next Million AI Systems, and Self-Supervised Learning for Video Understanding",October 6,1:30PM - 2:30PM (PST),Remote,https://lu.ma/l6lbexkw
,Metaphor x Twilio: Upgrade your AI Toolkit,October 6,10:00AM - 1:00PM (PST),"San Francisco, CA",https://partiful.com/e/E4tuhEXDMIdEaXc3k926
,Arxiv Dives with Oxen.ai,October 6,10:00AM - 10:30AM (PST),Remote,https://lu.ma/oxenbookclub
,Trends and Applications of AI/ML and Analytics in Sports,October 5,8:00AM - 9:00AM (PST),Remote,https://www.eventbrite.com/e/webinar-trends-and-applications-of-aiml-and-analytics-in-sports-tickets-720721867507?aff=cerebralvalley
,🤖 AI Builders Cerebral Valley 🤖  Co-Working at Lightspeed Venture Partners,October 5,9:30AM - 5:30AM (PST),"San Francisco, CA",https://partiful.com/e/kmdZApFNjep6fpOEaAH0
,Generative AI Social,October 5,7:00PM - 9:00PM (PST),"Santa Clara, CA",https://www.meetup.com/gen-ai/events/295373455/
,AI Founder & Builder CoWorking at Pixlcat,October 5,9:00AM - 4:00PM (PST),"San Francisco, CA",https://partiful.com/e/v34tQTNnvZLS1dkyiuwP
,Radical Ventures AI Founders Masterclass 2023,October 4-26,1:00PM - 4:00PM (PST),Remote,https://docs.google.com/forms/d/e/1FAIpQLSeN57tQQMyzM7WAndmuibi9CLDDvf51V-VYxCGhrGX0P_hNDw/viewform
,Livestream: Geoffrey Hinton and Fei-Fei Li in conversation,October 4,1:00PM - 2:30PM (PST),Remote,https://lu.ma/hinton-li-livestream-2023
